343	0.394808
344	0.367251
345	0.373739
346	0.408434
347	0.374453
348	0.336149
349	0.392023
350	0.374947
351	0.393777
352	0.385408
353	0.388462
354	0.357437
355	0.365839
356	0.389444
357	0.360835
358	0.367038
359	0.372985
360	0.367064
361	0.376599
362	0.382056
363	0.371189
364	0.337630
365	0.336180
366	0.373007
367	0.369171
368	0.373679
369	0.352893
370	0.412396
371	0.379882
372	0.411841
373	0.356860
374	0.390114
375	0.359960
376	0.375303
377	0.367887
378	0.365864
379	0.382132
380	0.355761
381	0.375376
382	0.339464
383	0.340876
384	0.388588
385	0.361614
386	0.372521
387	0.398667
388	0.358726
389	0.381177
390	0.358705
391	0.347132
392	0.373761
393	0.365896
394	0.389609
395	0.351523
396	0.326609
397	0.368496
398	0.370806
399	0.383383
400	0.392105
401	0.362647
402	0.337625
403	0.349762
404	0.374753
405	0.379377
406	0.390309
407	0.368243
408	0.352468
409	0.352552
410	0.364965
411	0.371204
412	0.378082
413	0.382627
414	0.342664
415	0.369158
416	0.352703
417	0.403498
418	0.363146
419	0.388821
420	0.367296
421	0.367177
422	0.357089
423	0.347781
424	0.366555
425	0.379168
426	0.366822
427	0.368426
428	0.318142
429	0.356030
430	0.352630
431	0.357281
432	0.361736
433	0.352464
434	0.337316
435	0.361727
436	0.402009
437	0.361697
438	0.393216
439	0.348587
440	0.365141
441	0.370888
442	0.328750
443	0.365846
444	0.378864
445	0.389817
446	0.345979
447	0.372947
448	0.329517
449	0.356935
450	0.351802
451	0.370959
452	0.331739
453	0.365874
454	0.333540
455	0.361446
456	0.340483
457	0.349725
458	0.335138
459	0.334104
460	0.352238
461	0.363657
462	0.337846
463	0.374440
464	0.366712
465	0.366952
466	0.345555
467	0.359859
468	0.356191
469	0.373929
470	0.365195
471	0.341590
472	0.355422
473	0.353696
474	0.332010
475	0.348694
476	0.376353
477	0.368781
478	0.360348
479	0.386115
480	0.373824
481	0.360804
482	0.355776
483	0.345009
484	0.360040
485	0.324337
486	0.367137
487	0.343734
488	0.381628
489	0.360903
490	0.341842
491	0.338059
492	0.325815
493	0.326053
494	0.357292
495	0.363004
496	0.354198
497	0.365511
498	0.341344
499	0.353297
500	0.341675
501	0.385000
502	0.336601
503	0.374361
504	0.358435
505	0.338641
506	0.352663
507	0.342526
508	0.342367
509	0.346112
510	0.340737
511	0.376976
512	0.376993
513	0.324513
514	0.346584
515	0.346883
516	0.375959
517	0.369990
518	0.337199
519	0.348251
520	0.313446
521	0.344621
522	0.375154
523	0.309548
524	0.341387
525	0.355435
526	0.339610
527	0.359968
528	0.351337
529	0.354419
530	0.336619
531	0.354094
532	0.337500
533	0.363911
534	0.360149
535	0.351499
536	0.329800
537	0.353605
538	0.362353
539	0.313969
540	0.367279
541	0.333428
542	0.351122
543	0.354655
544	0.344163
545	0.351730
546	0.357337
547	0.315503
548	0.318664
549	0.347506
550	0.338034
551	0.345850
552	0.346850
553	0.362701
554	0.332785
555	0.309952
556	0.317651
557	0.326100
558	0.315777
559	0.352872
560	0.355481
561	0.344665
562	0.336817
563	0.338899
564	0.341098
565	0.356681
566	0.359899
567	0.358317
568	0.350668
569	0.366110
570	0.364995
571	0.359849
572	0.334977
573	0.348617
574	0.354230
575	0.357046
576	0.332763
577	0.333883
578	0.312872
579	0.354522
580	0.343320
581	0.380383
582	0.364976
583	0.326784
584	0.352259
585	0.339592
586	0.321971
587	0.340935
588	0.339395
589	0.336069
590	0.337537
591	0.326839
592	0.327432
593	0.360343
594	0.362699
595	0.361918
596	0.328721
597	0.334147
598	0.331231
599	0.352626
600	0.338109
601	0.359519
602	0.323648
603	0.327535
604	0.325813
605	0.331525
606	0.354895
607	0.340295
608	0.338269
609	0.340901
610	0.367314
611	0.345703
612	0.356545
613	0.314375
614	0.340867
615	0.367245
616	0.371704
617	0.369391
618	0.341596
619	0.340364
620	0.327470
621	0.311805
622	0.335929
623	0.318990
624	0.322403
625	0.339389
626	0.332598
627	0.356921
628	0.374852
629	0.346054
630	0.336813
631	0.360237
632	0.353905
633	0.357664
634	0.338689
635	0.345855
636	0.343241
637	0.339235
638	0.367396
639	0.323542
640	0.338557
641	0.337755
642	0.324895
643	0.353698
644	0.329727
645	0.365271
646	0.351877
647	0.332360
648	0.326638
649	0.357244
650	0.331211
651	0.352546
652	0.350775
653	0.337395
654	0.343211
655	0.308715
656	0.323470
657	0.391041
658	0.351702
659	0.339933
660	0.334499
661	0.325902
662	0.323363
663	0.352795
664	0.323997
665	0.356899
666	0.336518
667	0.367267
668	0.331441
669	0.323940
670	0.358837
671	0.347150
672	0.341125
673	0.364948
674	0.373252
675	0.351092
676	0.335480
677	0.351242
678	0.313308
679	0.349355
680	0.360478
681	0.351828
682	0.314240
683	0.332608
684	0.325229
685	0.324108
686	0.316403
687	0.351619
688	0.358059
689	0.334668
690	0.341898
691	0.371432
692	0.346325
693	0.346108
694	0.349191
695	0.330486
696	0.358951
697	0.337877
698	0.367285
699	0.358823
700	0.333782
701	0.319850
702	0.379062
703	0.344267
704	0.347102
705	0.372296
706	0.373604
707	0.333262
708	0.375468
709	0.353199
710	0.348814
711	0.354741
712	0.324376
713	0.335760
714	0.343418
715	0.375920
716	0.303719
717	0.359817
718	0.319661
719	0.317621
720	0.359730
721	0.328330
722	0.339442
723	0.356976
724	0.335243
725	0.321884
726	0.303033
727	0.341988
728	0.370610
729	0.310063
730	0.339991
731	0.353288
732	0.359515
733	0.351039
734	0.356289
735	0.334357
736	0.350194
737	0.319676
738	0.306021
739	0.336921
740	0.326081
741	0.330205
742	0.341670
743	0.341471
744	0.354885
745	0.324933
746	0.352673
747	0.364411
748	0.350776
749	0.355500
750	0.365706
751	0.340865
752	0.361364
753	0.366605
754	0.362383
755	0.337712
756	0.378872
757	0.337224
758	0.362400
759	0.343656
760	0.330037
761	0.341471
762	0.334442
763	0.370259
764	0.356591
765	0.345335
766	0.320057
767	0.329064
768	0.329827
769	0.343875
770	0.331718
771	0.366778
772	0.331467
773	0.368305
774	0.355902
775	0.335715
776	0.385395
777	0.355592
778	0.320939
779	0.347642
780	0.336922
781	0.312455
782	0.361821
783	0.339129
784	0.330245
785	0.318034
786	0.331190
787	0.334784
788	0.369014
789	0.315535
790	0.325180
791	0.341368
792	0.340763
793	0.334465
794	0.370204
795	0.353586
796	0.348478
797	0.333460
798	0.342142
799	0.355592
800	0.331298
801	0.335141
802	0.332983
803	0.366015
804	0.331983
805	0.336444
806	0.362728
807	0.312310
808	0.336948
809	0.339995
810	0.318494
811	0.361963
812	0.344063
813	0.369076
814	0.363186
815	0.342884
816	0.323018
817	0.324990
818	0.337108
819	0.354347
820	0.351045
821	0.347507
822	0.364520
823	0.340957
824	0.354209
825	0.339063
826	0.324676
827	0.370291
828	0.360832
829	0.322554
830	0.347607
831	0.327725
832	0.320238
833	0.307487
834	0.348587
835	0.329201
836	0.316269
837	0.358495
838	0.348065
839	0.326933
840	0.341948
841	0.338461
842	0.341590
843	0.338175
844	0.373147
845	0.344960
846	0.343757
847	0.354621
848	0.357020
849	0.344280
850	0.344767
851	0.328568
852	0.337099
853	0.314682
854	0.374563
855	0.379865
856	0.336691
857	0.342178
858	0.342136
859	0.305909
860	0.367142
861	0.339236
862	0.338196
863	0.341995
864	0.328437
865	0.347133
866	0.378848
867	0.339523
868	0.355524
869	0.346041
870	0.356824
871	0.375006
872	0.351411
873	0.322765
874	0.350381
875	0.331531
876	0.331030
877	0.306575
878	0.350074
879	0.364794
880	0.332814
881	0.333750
882	0.336842
883	0.350032
884	0.343822
885	0.339454
886	0.340559
887	0.356229
888	0.335699
889	0.339539
890	0.342578
891	0.335346
892	0.347504
893	0.336019
894	0.353092
895	0.360071
896	0.356773
897	0.327569
898	0.323320
899	0.336954
900	0.306901
901	0.349194
902	0.330824
903	0.350777
904	0.345793
905	0.368182
906	0.366401
907	0.371118
908	0.338099
909	0.346483
910	0.362686
911	0.343582
912	0.350623
913	0.362664
914	0.340899
915	0.358497
916	0.337894
917	0.325088
918	0.325711
919	0.310751
920	0.346852
921	0.356742
922	0.380623
923	0.331836
924	0.348966
925	0.323491
926	0.359666
927	0.345406
928	0.336377
929	0.368898
930	0.334486
931	0.338703
932	0.312839
933	0.343736
934	0.340675
935	0.314795
936	0.332020
937	0.336229
938	0.352922
939	0.353721
940	0.352006
941	0.298737
942	0.338815
943	0.328245
944	0.333401
945	0.351517
946	0.337963
947	0.359699
948	0.358794
949	0.352366
950	0.353927
951	0.350391
952	0.338731
953	0.354584
954	0.355945
955	0.319980
956	0.340099
957	0.340424
958	0.308719
959	0.340518
960	0.329397
961	0.340063
962	0.347796
963	0.330699
964	0.332833
965	0.336201
966	0.328288
967	0.362590
968	0.338180
969	0.325767
970	0.333544
971	0.346361
972	0.320709
973	0.333840
974	0.327355
975	0.327759
976	0.345786
977	0.355754
978	0.340215
979	0.335427
980	0.345021
981	0.356911
982	0.329287
983	0.372308
984	0.349493
985	0.344612
986	0.361563
987	0.387017
988	0.370843
989	0.358817
990	0.341158
991	0.354722
992	0.352911
993	0.355931
994	0.335085
995	0.330911
996	0.366654
997	0.349787
998	0.305638
999	0.349312
